-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,WD50M
2018,7,20,144.0
2018,7,21,127.6
2018,7,22,138.9
2018,7,23,118.3
2018,7,24,127.6
2018,7,25,142.7
2018,7,26,128.7
2018,7,27,120.6
2018,7,28,121.7
2018,7,29,117.6
2018,7,30,138.5
2018,7,31,115.0
2018,8,1,131.1
2018,8,2,145.4
2018,8,3,134.4
2018,8,4,130.3
2018,8,5,137.3
2018,8,6,126.5
2018,8,7,117.5
2018,8,8,119.1
2018,8,9,129.2
2018,8,10,121.3
2018,8,11,110.3
2018,8,12,117.8
2018,8,13,122.8
2018,8,14,118.4
2018,8,15,123.9
2018,8,16,123.4
2018,8,17,126.3
2018,8,18,136.4
2018,8,19,145.9
2018,8,20,137.5
2018,8,21,143.7
2018,8,22,139.2
2018,8,23,136.1
2018,8,24,128.5
2018,8,25,142.6
2018,8,26,119.9
2018,8,27,121.2
2018,8,28,163.1
2018,8,29,150.6
2018,8,30,108.5
2018,8,31,132.0
2018,9,1,134.5
2018,9,2,160.3
2018,9,3,117.6
2018,9,4,116.8
2018,9,5,151.5
2018,9,6,132.2
2018,9,7,137.1
2018,9,8,157.4
2018,9,9,128.2
2018,9,10,143.1
2018,9,11,151.6
2018,9,12,145.7
2018,9,13,116.2
2018,9,14,131.9
2018,9,15,139.9
2018,9,16,131.2
2018,9,17,156.9
2018,9,18,153.4
2018,9,19,160.8
2018,9,20,121.8
2018,9,21,128.4
2018,9,22,123.9
2018,9,23,131.7
2018,9,24,145.2
2018,9,25,116.3
2018,9,26,140.5
2018,9,27,159.5
2018,9,28,121.8
2018,9,29,136.5
2018,9,30,137.6
2018,10,1,137.4
2018,10,2,131.5
2018,10,3,137.2
2018,10,4,128.2
2018,10,5,146.9
2018,10,6,137.4
2018,10,7,115.3
2018,10,8,123.4
2018,10,9,144.8
2018,10,10,129.2
2018,10,11,124.5
2018,10,12,130.7
2018,10,13,146.7
2018,10,14,149.9
2018,10,15,147.5
2018,10,16,140.9
2018,10,17,141.8
2018,10,18,165.7
2018,10,19,175.7
2018,10,20,156.9
2018,10,21,131.4
2018,10,22,132.1
2018,10,23,135.3
2018,10,24,144.8
2018,10,25,125.2
2018,10,26,135.5
2018,10,27,135.8
2018,10,28,143.9
2018,10,29,149.8
2018,10,30,128.2
2018,10,31,171.5
2018,11,1,140.5
2018,11,2,156.8
2018,11,3,136.2
2018,11,4,123.5
2018,11,5,151.8
2018,11,6,139.1
2018,11,7,125.3
2018,11,8,138.8
2018,11,9,131.4
2018,11,10,151.7
2018,11,11,147.0
2018,11,12,137.9
2018,11,13,145.2
2018,11,14,141.7
2018,11,15,140.8
2018,11,16,145.9
2018,11,17,123.0
2018,11,18,118.9
2018,11,19,128.9
2018,11,20,120.4
2018,11,21,140.9
2018,11,22,141.3
2018,11,23,129.7
2018,11,24,126.3
2018,11,25,120.6
2018,11,26,117.5
2018,11,27,144.2
2018,11,28,144.1
2018,11,29,135.5
2018,11,30,137.5
2018,12,1,118.2
2018,12,2,128.6
2018,12,3,212.5
2018,12,4,122.7
2018,12,5,115.7
2018,12,6,107.2
2018,12,7,119.5
2018,12,8,131.0
2018,12,9,134.9
2018,12,10,124.4
2018,12,11,127.7
2018,12,12,126.0
2018,12,13,120.2
2018,12,14,123.6
2018,12,15,128.8
2018,12,16,125.6
2018,12,17,123.9
2018,12,18,121.3
2018,12,19,124.0
2018,12,20,136.2
2018,12,21,144.7
2018,12,22,134.1
2018,12,23,120.6
2018,12,24,130.0
2018,12,25,144.5
2018,12,26,131.8
2018,12,27,121.9
2018,12,28,123.1
2018,12,29,146.5
2018,12,30,188.7
2018,12,31,105.9
2019,1,1,105.1
2019,1,2,118.8
2019,1,3,132.6
2019,1,4,157.7
2019,1,5,146.8
2019,1,6,122.1
2019,1,7,125.8
2019,1,8,137.6
2019,1,9,131.7
2019,1,10,121.0
2019,1,11,113.8
2019,1,12,112.2
2019,1,13,127.7
2019,1,14,119.1
2019,1,15,111.2
2019,1,16,131.7
2019,1,17,147.1
2019,1,18,147.5
2019,1,19,129.9
2019,1,20,122.9
2019,1,21,142.0
2019,1,22,131.8
2019,1,23,143.7
2019,1,24,142.9
2019,1,25,131.9
2019,1,26,144.2
2019,1,27,156.0
2019,1,28,129.6
2019,1,29,106.3
2019,1,30,133.8
2019,1,31,116.7
2019,2,1,128.3
2019,2,2,125.8
2019,2,3,138.6
2019,2,4,130.9
2019,2,5,142.2
2019,2,6,136.9
2019,2,7,137.3
2019,2,8,170.5
2019,2,9,116.1
2019,2,10,116.2
2019,2,11,130.1
2019,2,12,123.4
2019,2,13,128.0
2019,2,14,113.4
2019,2,15,120.7
2019,2,16,119.9
2019,2,17,120.3
2019,2,18,122.4
2019,2,19,131.2
2019,2,20,121.0
2019,2,21,127.5
2019,2,22,113.4
2019,2,23,119.7
2019,2,24,123.5
2019,2,25,128.3
2019,2,26,135.2
2019,2,27,155.4
2019,2,28,121.0
2019,3,1,137.7
2019,3,2,136.8
2019,3,3,138.4
2019,3,4,141.3
2019,3,5,120.7
2019,3,6,130.0
2019,3,7,133.0
2019,3,8,123.1
2019,3,9,140.3
2019,3,10,138.3
2019,3,11,127.3
2019,3,12,132.5
2019,3,13,156.1
2019,3,14,106.3
2019,3,15,159.2
2019,3,16,149.8
2019,3,17,145.2
2019,3,18,150.4
2019,3,19,160.4
2019,3,20,161.9
2019,3,21,138.0
2019,3,22,118.2
2019,3,23,118.3
2019,3,24,124.4
2019,3,25,134.8
2019,3,26,126.7
2019,3,27,113.1
2019,3,28,150.6
2019,3,29,113.1
2019,3,30,156.9
2019,3,31,125.0
2019,4,1,137.7
2019,4,2,144.9
2019,4,3,115.5
2019,4,4,106.2
2019,4,5,123.3
2019,4,6,106.9
2019,4,7,130.6
2019,4,8,143.7
2019,4,9,137.0
2019,4,10,127.3
2019,4,11,141.3
2019,4,12,106.7
2019,4,13,139.6
2019,4,14,133.1
2019,4,15,154.7
2019,4,16,158.2
2019,4,17,160.0
2019,4,18,121.4
2019,4,19,131.7
2019,4,20,126.9
2019,4,21,136.9
2019,4,22,146.3
2019,4,23,147.1
2019,4,24,131.1
2019,4,25,138.8
2019,4,26,143.7
2019,4,27,133.9
2019,4,28,122.5
2019,4,29,128.6
2019,4,30,159.8
2019,5,1,143.5
2019,5,2,135.9
2019,5,3,145.3
2019,5,4,129.3
2019,5,5,130.2
2019,5,6,144.4
2019,5,7,150.0
2019,5,8,132.3
2019,5,9,166.1
2019,5,10,137.8
2019,5,11,142.9
2019,5,12,152.1
2019,5,13,166.6
2019,5,14,109.7
2019,5,15,99.1
2019,5,16,110.8
2019,5,17,120.2
2019,5,18,134.8
2019,5,19,148.6
2019,5,20,136.3
2019,5,21,134.3
2019,5,22,128.0
2019,5,23,132.5
2019,5,24,123.7
2019,5,25,91.8
2019,5,26,131.6
2019,5,27,146.9
2019,5,28,133.3
2019,5,29,126.1
2019,5,30,134.5
2019,5,31,167.5
2019,6,1,136.9
2019,6,2,109.8
2019,6,3,148.0
2019,6,4,139.3
2019,6,5,141.9
2019,6,6,186.5
2019,6,7,135.1
2019,6,8,138.0
2019,6,9,121.6
2019,6,10,163.3
2019,6,11,146.0
2019,6,12,100.0
2019,6,13,128.1
2019,6,14,138.9
2019,6,15,120.5
2019,6,16,104.8
2019,6,17,133.9
2019,6,18,150.9
2019,6,19,176.1
2019,6,20,111.3
2019,6,21,125.2
2019,6,22,125.3
2019,6,23,137.4
2019,6,24,140.8
2019,6,25,129.1
2019,6,26,125.2
2019,6,27,134.9
2019,6,28,128.9
2019,6,29,114.6
2019,6,30,141.3
2019,7,1,139.4
2019,7,2,148.4
2019,7,3,132.6
2019,7,4,146.0
2019,7,5,145.3
2019,7,6,145.2
2019,7,7,151.9
2019,7,8,108.3
2019,7,9,137.1
2019,7,10,139.3
2019,7,11,127.8
2019,7,12,128.8
2019,7,13,128.6
2019,7,14,138.7
2019,7,15,133.5
2019,7,16,137.4
2019,7,17,143.9
2019,7,18,128.1
2019,7,19,132.3
2019,7,20,140.4
2019,7,21,143.1
2019,7,22,146.2
2019,7,23,163.9
2019,7,24,144.8
2019,7,25,123.4
2019,7,26,136.3
2019,7,27,147.0
2019,7,28,143.0
2019,7,29,138.2
2019,7,30,159.8
2019,7,31,129.0
2019,8,1,114.7
2019,8,2,148.5
2019,8,3,147.0
2019,8,4,143.6
2019,8,5,128.3
2019,8,6,127.1
2019,8,7,131.9
2019,8,8,110.5
2019,8,9,149.5
2019,8,10,145.0
2019,8,11,155.8
2019,8,12,139.7
2019,8,13,148.2
2019,8,14,151.2
2019,8,15,159.0
2019,8,16,157.8
2019,8,17,150.1
2019,8,18,143.0
2019,8,19,131.5
2019,8,20,133.8
2019,8,21,129.7
2019,8,22,136.9
2019,8,23,144.8
2019,8,24,144.6
2019,8,25,118.6
2019,8,26,115.8
2019,8,27,125.6
2019,8,28,127.3
2019,8,29,127.0
2019,8,30,112.3
2019,8,31,129.0
2019,9,1,117.3
2019,9,2,112.4
2019,9,3,123.1
2019,9,4,123.8
2019,9,5,135.6
2019,9,6,136.4
2019,9,7,134.3
2019,9,8,140.5
2019,9,9,132.3
2019,9,10,149.9
2019,9,11,138.9
2019,9,12,154.1
2019,9,13,141.9
2019,9,14,145.7
2019,9,15,117.1
2019,9,16,150.9
2019,9,17,146.5
2019,9,18,148.3
2019,9,19,132.0
2019,9,20,130.6
2019,9,21,142.0
2019,9,22,139.5
2019,9,23,155.1
2019,9,24,155.3
2019,9,25,130.6
2019,9,26,119.2
2019,9,27,113.8
2019,9,28,123.3
2019,9,29,128.3
2019,9,30,157.6
2019,10,1,118.9
2019,10,2,121.0
2019,10,3,162.0
2019,10,4,155.6
2019,10,5,127.5
2019,10,6,140.7
2019,10,7,148.8
2019,10,8,180.3
2019,10,9,165.4
2019,10,10,112.8
2019,10,11,143.6
2019,10,12,125.1
2019,10,13,121.6
2019,10,14,152.7
2019,10,15,126.4
2019,10,16,106.7
2019,10,17,125.0
2019,10,18,126.1
2019,10,19,120.0
2019,10,20,126.7
2019,10,21,138.5
2019,10,22,147.2
2019,10,23,139.5
2019,10,24,141.5
2019,10,25,140.1
2019,10,26,135.2
2019,10,27,116.1
2019,10,28,125.5
2019,10,29,117.7
2019,10,30,118.9
2019,10,31,121.0
2019,11,1,124.0
2019,11,2,120.3
2019,11,3,124.7
2019,11,4,125.3
2019,11,5,127.5
2019,11,6,136.3
2019,11,7,125.2
2019,11,8,132.3
2019,11,9,134.2
2019,11,10,134.7
2019,11,11,133.7
2019,11,12,131.5
2019,11,13,132.7
2019,11,14,123.7
2019,11,15,117.4
2019,11,16,115.6
2019,11,17,134.0
2019,11,18,145.9
2019,11,19,136.0
2019,11,20,124.9
2019,11,21,129.8
2019,11,22,132.7
2019,11,23,123.8
2019,11,24,137.7
2019,11,25,140.4
2019,11,26,127.8
2019,11,27,119.6
2019,11,28,134.3
2019,11,29,127.2
2019,11,30,122.3
2019,12,1,115.9
2019,12,2,110.1
2019,12,3,116.0
2019,12,4,110.1
2019,12,5,131.1
2019,12,6,138.8
2019,12,7,138.5
2019,12,8,121.6
2019,12,9,122.8
2019,12,10,123.3
2019,12,11,135.6
2019,12,12,123.0
2019,12,13,110.3
2019,12,14,121.3
2019,12,15,169.3
2019,12,16,120.2
2019,12,17,124.2
2019,12,18,124.0
2019,12,19,136.9
2019,12,20,132.0
2019,12,21,132.4
2019,12,22,128.3
2019,12,23,135.1
2019,12,24,145.2
2019,12,25,135.6
2019,12,26,142.6
2019,12,27,157.6
2019,12,28,132.2
2019,12,29,115.4
2019,12,30,125.8
2019,12,31,158.8
2020,1,1,125.4
2020,1,2,124.0
2020,1,3,129.6
2020,1,4,121.3
2020,1,5,119.9
2020,1,6,122.4
2020,1,7,137.2
2020,1,8,137.9
2020,1,9,137.3
2020,1,10,122.4
2020,1,11,111.1
2020,1,12,111.8
2020,1,13,113.4
2020,1,14,110.3
2020,1,15,118.5
2020,1,16,128.3
2020,1,17,124.1
2020,1,18,124.3
2020,1,19,134.9
2020,1,20,128.3
2020,1,21,130.4
2020,1,22,132.8
2020,1,23,122.8
2020,1,24,128.3
2020,1,25,123.9
2020,1,26,125.4
2020,1,27,148.9
2020,1,28,111.8
2020,1,29,113.5
2020,1,30,120.6
2020,1,31,118.3
2020,2,1,157.5
2020,2,2,139.3
2020,2,3,121.7
2020,2,4,131.0
2020,2,5,136.3
2020,2,6,144.3
2020,2,7,136.2
2020,2,8,146.5
2020,2,9,128.5
2020,2,10,121.2
2020,2,11,131.0
2020,2,12,118.9
2020,2,13,123.5
2020,2,14,131.4
2020,2,15,121.9
2020,2,16,131.4
2020,2,17,140.4
2020,2,18,142.5
2020,2,19,134.7
2020,2,20,121.7
2020,2,21,113.1
2020,2,22,130.8
2020,2,23,140.5
2020,2,24,135.3
2020,2,25,143.2
2020,2,26,129.7
2020,2,27,114.1
2020,2,28,131.1
2020,2,29,168.6
2020,3,1,128.2
2020,3,2,154.7
2020,3,3,136.5
2020,3,4,140.4
2020,3,5,132.5
2020,3,6,136.1
2020,3,7,138.2
2020,3,8,133.7
2020,3,9,143.3
2020,3,10,149.0
2020,3,11,141.6
2020,3,12,159.9
2020,3,13,156.2
2020,3,14,164.5
2020,3,15,123.8
2020,3,16,123.1
2020,3,17,163.5
2020,3,18,134.4
2020,3,19,152.9
2020,3,20,129.8
2020,3,21,147.4
2020,3,22,130.1
2020,3,23,163.5
2020,3,24,157.4
2020,3,25,154.8
2020,3,26,132.4
2020,3,27,159.1
2020,3,28,142.5
2020,3,29,146.4
2020,3,30,136.0
2020,3,31,127.9
2020,4,1,124.6
2020,4,2,135.1
2020,4,3,139.8
2020,4,4,145.8
2020,4,5,146.0
2020,4,6,156.4
2020,4,7,126.5
2020,4,8,126.7
2020,4,9,122.4
2020,4,10,214.2
2020,4,11,145.6
2020,4,12,151.4
2020,4,13,126.0
2020,4,14,101.3
2020,4,15,121.6
2020,4,16,146.5
2020,4,17,147.5
2020,4,18,148.7
2020,4,19,133.0
2020,4,20,115.7
2020,4,21,135.9
2020,4,22,137.8
2020,4,23,132.8
2020,4,24,145.0
2020,4,25,137.2
2020,4,26,128.5
2020,4,27,135.6
2020,4,28,145.9
2020,4,29,151.9
2020,4,30,158.3
2020,5,1,136.1
2020,5,2,146.5
2020,5,3,117.7
2020,5,4,127.1
2020,5,5,149.7
2020,5,6,134.3
2020,5,7,138.4
2020,5,8,152.7
2020,5,9,145.0
2020,5,10,137.8
2020,5,11,135.0
2020,5,12,127.1
2020,5,13,123.4
2020,5,14,104.0
2020,5,15,112.5
2020,5,16,132.9
2020,5,17,98.2
2020,5,18,112.3
2020,5,19,131.8
2020,5,20,135.7
2020,5,21,153.4
2020,5,22,125.4
2020,5,23,134.7
2020,5,24,150.7
2020,5,25,132.6
2020,5,26,147.8
2020,5,27,151.6
2020,5,28,153.7
2020,5,29,129.0
2020,5,30,145.0
2020,5,31,145.7
2020,6,1,142.8
2020,6,2,137.3
2020,6,3,133.3
2020,6,4,131.0
2020,6,5,155.6
2020,6,6,154.2
2020,6,7,138.0
2020,6,8,124.1
2020,6,9,130.6
2020,6,10,144.0
2020,6,11,150.1
2020,6,12,144.1
2020,6,13,155.8
2020,6,14,164.2
2020,6,15,138.6
2020,6,16,105.9
2020,6,17,136.8
2020,6,18,133.0
2020,6,19,151.5
2020,6,20,129.9
2020,6,21,140.8
2020,6,22,143.2
2020,6,23,115.0
2020,6,24,116.8
2020,6,25,115.6
2020,6,26,113.2
2020,6,27,115.6
2020,6,28,143.8
2020,6,29,137.5
2020,6,30,136.8
2020,7,1,136.4
2020,7,2,155.8
2020,7,3,136.1
2020,7,4,139.3
2020,7,5,149.0
2020,7,6,161.0
2020,7,7,126.9
2020,7,8,143.8
2020,7,9,152.7
2020,7,10,142.1
2020,7,11,128.3
2020,7,12,144.8
2020,7,13,149.5
2020,7,14,117.9
2020,7,15,122.0
2020,7,16,135.2
2020,7,17,92.6
2020,7,18,139.6
2020,7,19,133.3
2020,7,20,134.3
2020,7,21,134.5
2020,7,22,146.4
2020,7,23,150.6
2020,7,24,159.6
2020,7,25,136.2
2020,7,26,147.3
2020,7,27,154.0
2020,7,28,137.1
2020,7,29,135.7
2020,7,30,125.3
2020,7,31,119.6
2020,8,1,146.7
2020,8,2,131.1
2020,8,3,109.7
2020,8,4,133.2
2020,8,5,165.3
2020,8,6,131.9
2020,8,7,117.7
2020,8,8,118.3
2020,8,9,120.2
2020,8,10,143.0
2020,8,11,142.9
2020,8,12,133.9
2020,8,13,143.3
2020,8,14,137.7
2020,8,15,138.1
2020,8,16,150.3
2020,8,17,151.7
2020,8,18,139.9
2020,8,19,148.7
2020,8,20,159.5
2020,8,21,181.9
2020,8,22,144.0
2020,8,23,123.0
2020,8,24,142.7
2020,8,25,149.3
2020,8,26,136.1
2020,8,27,107.5
2020,8,28,119.0
2020,8,29,116.0
2020,8,30,115.4
2020,8,31,114.2
2020,9,1,135.1
2020,9,2,141.2
2020,9,3,146.8
2020,9,4,145.3
2020,9,5,145.1
2020,9,6,136.0
2020,9,7,128.8
2020,9,8,119.9
2020,9,9,132.8
2020,9,10,139.3
2020,9,11,139.7
2020,9,12,131.1
2020,9,13,144.6
2020,9,14,125.7
2020,9,15,144.2
2020,9,16,146.0
2020,9,17,139.0
2020,9,18,138.0
2020,9,19,145.3
2020,9,20,140.3
2020,9,21,98.6
2020,9,22,117.6
2020,9,23,142.1
2020,9,24,85.7
2020,9,25,127.9
2020,9,26,152.5
2020,9,27,161.0
2020,9,28,124.2
2020,9,29,132.8
2020,9,30,107.8
2020,10,1,154.6
2020,10,2,155.1
2020,10,3,127.8
2020,10,4,137.3
2020,10,5,121.1
2020,10,6,116.0
2020,10,7,140.2
2020,10,8,124.1
2020,10,9,125.5
2020,10,10,135.1
2020,10,11,143.7
2020,10,12,147.7
2020,10,13,123.7
2020,10,14,135.3
2020,10,15,145.1
2020,10,16,128.2
2020,10,17,139.4
2020,10,18,125.1
2020,10,19,144.5
2020,10,20,153.5
2020,10,21,112.7
2020,10,22,120.3
2020,10,23,136.1
2020,10,24,140.0
2020,10,25,125.5
2020,10,26,143.3
2020,10,27,130.4
2020,10,28,162.5
2020,10,29,137.8
2020,10,30,132.5
2020,10,31,151.3
2020,11,1,126.9
2020,11,2,117.0
2020,11,3,142.7
2020,11,4,135.0
2020,11,5,139.0
2020,11,6,152.9
2020,11,7,118.3
2020,11,8,114.6
2020,11,9,125.8
2020,11,10,129.0
2020,11,11,128.0
2020,11,12,132.8
2020,11,13,114.9
2020,11,14,131.4
2020,11,15,124.4
2020,11,16,127.3
2020,11,17,130.2
2020,11,18,117.5
2020,11,19,125.4
2020,11,20,136.1
2020,11,21,132.2
2020,11,22,127.4
2020,11,23,106.5
2020,11,24,98.1
2020,11,25,108.8
2020,11,26,115.2
2020,11,27,287.2
2020,11,28,137.2
2020,11,29,125.5
2020,11,30,122.5
2020,12,1,123.4
2020,12,2,122.8
2020,12,3,112.7
2020,12,4,124.1
2020,12,5,128.0
2020,12,6,130.3
2020,12,7,145.6
2020,12,8,141.6
2020,12,9,149.2
2020,12,10,142.1
2020,12,11,155.3
2020,12,12,144.1
2020,12,13,131.5
2020,12,14,158.6
2020,12,15,124.5
2020,12,16,125.2
2020,12,17,143.1
2020,12,18,123.2
2020,12,19,130.5
2020,12,20,125.6
2020,12,21,128.7
2020,12,22,116.6
2020,12,23,123.4
2020,12,24,154.1
2020,12,25,123.4
2020,12,26,124.5
2020,12,27,132.8
2020,12,28,134.8
2020,12,29,138.2
2020,12,30,128.1
2020,12,31,130.4
2021,1,1,148.9
2021,1,2,114.1
2021,1,3,112.3
2021,1,4,124.4
2021,1,5,169.2
2021,1,6,127.3
2021,1,7,144.0
2021,1,8,143.9
2021,1,9,131.4
2021,1,10,143.3
2021,1,11,118.6
2021,1,12,122.2
2021,1,13,137.1
2021,1,14,138.9
2021,1,15,138.2
2021,1,16,132.1
2021,1,17,127.3
2021,1,18,143.6
2021,1,19,156.5
2021,1,20,141.4
2021,1,21,123.9
2021,1,22,122.1
2021,1,23,129.8
2021,1,24,128.8
2021,1,25,124.3
2021,1,26,113.6
2021,1,27,114.5
2021,1,28,151.4
2021,1,29,124.3
2021,1,30,118.7
2021,1,31,112.8
2021,2,1,135.3
2021,2,2,129.1
2021,2,3,149.0
2021,2,4,124.3
2021,2,5,105.6
2021,2,6,132.5
2021,2,7,136.1
2021,2,8,128.4
2021,2,9,127.7
2021,2,10,122.2
2021,2,11,130.5
2021,2,12,149.7
2021,2,13,152.4
2021,2,14,138.5
2021,2,15,145.5
2021,2,16,126.1
2021,2,17,133.7
2021,2,18,109.0
2021,2,19,124.5
2021,2,20,144.4
2021,2,21,146.8
2021,2,22,137.7
2021,2,23,131.7
2021,2,24,134.3
2021,2,25,163.6
2021,2,26,130.6
2021,2,27,135.1
2021,2,28,144.7
2021,3,1,144.1
2021,3,2,139.5
2021,3,3,144.4
2021,3,4,145.9
2021,3,5,145.3
2021,3,6,135.7
2021,3,7,140.5
2021,3,8,133.8
2021,3,9,139.8
2021,3,10,135.0
2021,3,11,127.0
2021,3,12,138.0
2021,3,13,147.9
2021,3,14,144.1
2021,3,15,138.8
2021,3,16,128.4
2021,3,17,137.4
2021,3,18,144.9
2021,3,19,192.5
2021,3,20,159.2
2021,3,21,159.5
2021,3,22,128.8
2021,3,23,109.8
2021,3,24,138.7
2021,3,25,133.2
2021,3,26,146.5
2021,3,27,138.3
2021,3,28,142.4
2021,3,29,209.7
2021,3,30,164.0
2021,3,31,158.6
2021,4,1,117.0
2021,4,2,115.0
2021,4,3,119.9
2021,4,4,128.8
2021,4,5,135.9
2021,4,6,148.9
2021,4,7,145.3
2021,4,8,141.3
2021,4,9,148.6
2021,4,10,143.5
2021,4,11,106.9
2021,4,12,123.4
2021,4,13,150.6
2021,4,14,140.3
2021,4,15,135.7
2021,4,16,149.3
2021,4,17,126.4
2021,4,18,155.6
2021,4,19,124.7
2021,4,20,130.2
2021,4,21,137.0
2021,4,22,122.3
2021,4,23,135.2
2021,4,24,132.9
2021,4,25,143.1
2021,4,26,147.5
2021,4,27,121.7
2021,4,28,129.9
2021,4,29,139.3
2021,4,30,132.0
2021,5,1,135.4
2021,5,2,153.2
2021,5,3,142.3
2021,5,4,142.8
2021,5,5,144.3
2021,5,6,89.0
2021,5,7,136.1
2021,5,8,149.7
2021,5,9,171.9
2021,5,10,141.4
2021,5,11,122.2
2021,5,12,109.5
2021,5,13,142.8
2021,5,14,130.0
2021,5,15,143.7
2021,5,16,154.5
2021,5,17,134.1
2021,5,18,129.3
2021,5,19,126.2
2021,5,20,129.9
2021,5,21,149.1
2021,5,22,133.7
2021,5,23,144.0
2021,5,24,136.4
2021,5,25,118.6
2021,5,26,132.7
2021,5,27,128.1
2021,5,28,166.6
2021,5,29,137.0
2021,5,30,151.0
2021,5,31,144.9
2021,6,1,134.6
2021,6,2,147.2
2021,6,3,142.6
2021,6,4,133.6
2021,6,5,128.3
2021,6,6,147.9
2021,6,7,152.3
2021,6,8,141.9
2021,6,9,148.0
2021,6,10,147.0
2021,6,11,146.8
2021,6,12,147.7
2021,6,13,138.5
2021,6,14,153.7
2021,6,15,133.9
2021,6,16,121.3
2021,6,17,140.0
2021,6,18,108.0
2021,6,19,128.8
2021,6,20,146.2
2021,6,21,141.6
2021,6,22,159.2
2021,6,23,160.7
2021,6,24,141.8
2021,6,25,152.1
2021,6,26,147.0
2021,6,27,153.1
2021,6,28,152.5
2021,6,29,134.4
2021,6,30,132.8
2021,7,1,121.5
2021,7,2,112.9
2021,7,3,121.3
2021,7,4,93.2
2021,7,5,123.7
2021,7,6,149.8
2021,7,7,152.0
2021,7,8,135.2
2021,7,9,134.6
2021,7,10,123.6
2021,7,11,125.2
2021,7,12,142.3
2021,7,13,140.0
2021,7,14,147.7
2021,7,15,148.2
2021,7,16,155.4
2021,7,17,135.6
2021,7,18,149.7
2021,7,19,144.0
2021,7,20,129.9
2021,7,21,132.5
2021,7,22,144.2
2021,7,23,127.0
2021,7,24,143.8
2021,7,25,133.6
2021,7,26,134.6
2021,7,27,148.4
2021,7,28,152.4
2021,7,29,128.6
2021,7,30,143.6
2021,7,31,115.2
2021,8,1,134.0
2021,8,2,141.8
2021,8,3,143.8
2021,8,4,134.6
2021,8,5,143.8
2021,8,6,138.2
2021,8,7,139.1
2021,8,8,125.0
2021,8,9,138.5
2021,8,10,151.7
2021,8,11,126.7
2021,8,12,113.7
2021,8,13,132.7
2021,8,14,126.8
2021,8,15,134.8
2021,8,16,148.0
2021,8,17,132.8
2021,8,18,130.3
2021,8,19,122.0
2021,8,20,120.8
2021,8,21,127.4
2021,8,22,130.8
2021,8,23,141.1
2021,8,24,143.7
2021,8,25,145.1
2021,8,26,153.7
2021,8,27,125.6
2021,8,28,126.0
2021,8,29,146.4
2021,8,30,145.0
2021,8,31,147.2
2021,9,1,126.8
2021,9,2,132.3
2021,9,3,136.3
2021,9,4,152.0
2021,9,5,171.7
2021,9,6,153.4
2021,9,7,116.6
2021,9,8,126.3
2021,9,9,124.9
2021,9,10,147.1
2021,9,11,153.4
2021,9,12,139.4
2021,9,13,146.8
2021,9,14,144.2
2021,9,15,126.7
2021,9,16,120.2
2021,9,17,136.4
2021,9,18,141.4
2021,9,19,144.5
2021,9,20,157.3
2021,9,21,158.5
2021,9,22,131.0
2021,9,23,133.1
2021,9,24,165.1
2021,9,25,125.0
2021,9,26,132.9
2021,9,27,128.6
2021,9,28,154.8
2021,9,29,141.6
2021,9,30,137.0
2021,10,1,147.3
2021,10,2,128.6
2021,10,3,114.6
2021,10,4,134.3
2021,10,5,144.8
2021,10,6,128.9
2021,10,7,127.5
2021,10,8,123.2
2021,10,9,132.6
2021,10,10,130.5
2021,10,11,129.1
2021,10,12,147.5
2021,10,13,157.4
2021,10,14,119.5
2021,10,15,122.0
2021,10,16,143.3
2021,10,17,152.7
2021,10,18,127.1
2021,10,19,130.3
2021,10,20,132.2
2021,10,21,154.2
2021,10,22,134.5
2021,10,23,117.6
2021,10,24,120.5
2021,10,25,116.4
2021,10,26,94.2
2021,10,27,127.1
2021,10,28,162.4
2021,10,29,149.1
2021,10,30,158.0
2021,10,31,152.3
2021,11,1,151.2
2021,11,2,141.1
2021,11,3,147.5
2021,11,4,161.4
2021,11,5,125.0
2021,11,6,130.7
2021,11,7,117.6
2021,11,8,123.5
2021,11,9,115.5
2021,11,10,127.4
2021,11,11,119.6
2021,11,12,129.7
2021,11,13,137.7
2021,11,14,182.3
2021,11,15,64.8
2021,11,16,131.9
2021,11,17,116.9
2021,11,18,118.2
2021,11,19,113.7
2021,11,20,119.5
2021,11,21,147.4
2021,11,22,144.1
2021,11,23,140.2
2021,11,24,145.7
2021,11,25,143.6
2021,11,26,129.9
2021,11,27,123.8
2021,11,28,139.8
2021,11,29,136.1
2021,11,30,126.0
2021,12,1,122.0
2021,12,2,124.4
2021,12,3,125.3
2021,12,4,121.2
2021,12,5,129.4
2021,12,6,113.1
2021,12,7,110.7
2021,12,8,128.9
2021,12,9,120.7
2021,12,10,131.8
2021,12,11,149.2
2021,12,12,122.8
2021,12,13,126.7
2021,12,14,132.1
2021,12,15,142.1
2021,12,16,121.7
2021,12,17,132.4
2021,12,18,139.7
2021,12,19,139.3
2021,12,20,136.0
2021,12,21,125.8
2021,12,22,137.5
