-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6025   longitude 62.8739 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN
2002,12,7,-1.55,-6.41
2002,12,8,-1.77,-7.6
2002,12,9,-4.39,-8.1
2002,12,10,-2.06,-6.46
2002,12,11,-1.0,-6.27
2002,12,12,-2.49,-8.19
2002,12,13,-1.64,-7.43
2002,12,14,-2.17,-9.57
2002,12,15,-2.2,-6.8
2002,12,16,-2.6,-8.8
2002,12,17,-2.93,-9.05
2002,12,18,-0.71,-9.47
2002,12,19,0.39,-4.82
2002,12,20,-0.35,-7.77
2002,12,21,-2.92,-8.32
2002,12,22,-1.84,-4.93
2002,12,23,-2.13,-9.13
2002,12,24,-1.52,-10.14
2002,12,25,-1.86,-7.76
2002,12,26,-1.23,-5.45
2002,12,27,-1.06,-6.17
2002,12,28,-2.68,-6.5
2002,12,29,-2.19,-7.25
2002,12,30,-2.93,-7.24
2002,12,31,-3.17,-7.78
2003,1,1,-2.25,-6.98
2003,1,2,-2.53,-4.81
2003,1,3,-1.6,-4.62
2003,1,4,-1.14,-4.69
2003,1,5,-0.42,-6.04
2003,1,6,-0.97,-3.87
2003,1,7,-0.78,-4.42
2003,1,8,-0.46,-4.89
2003,1,9,-1.51,-6.76
2003,1,10,-1.5,-7.01
2003,1,11,-0.62,-5.66
2003,1,12,0.65,-3.16
2003,1,13,1.32,-4.63
2003,1,14,0.38,-5.87
2003,1,15,-0.9,-6.41
2003,1,16,-0.58,-5.58
2003,1,17,-2.02,-4.85
2003,1,18,-0.53,-3.19
2003,1,19,0.53,-3.9
2003,1,20,-1.2,-5.01
2003,1,21,-3.13,-8.51
2003,1,22,-2.65,-4.89
2003,1,23,-1.2,-4.28
2003,1,24,-1.01,-5.66
2003,1,25,-1.17,-6.01
2003,1,26,-1.17,-5.9
2003,1,27,-2.23,-6.23
2003,1,28,-2.39,-4.56
2003,1,29,-0.11,-3.1
2003,1,30,-1.29,-3.95
2003,1,31,-1.97,-4.06
2003,2,1,0.1,-3.78
2003,2,2,-1.08,-4.57
2003,2,3,0.39,-2.32
2003,2,4,0.67,-3.95
2003,2,5,-0.57,-4.04
2003,2,6,-2.22,-4.44
2003,2,7,-1.78,-4.5
2003,2,8,-1.13,-4.22
2003,2,9,-1.57,-5.37
2003,2,10,-3.38,-7.22
2003,2,11,-3.39,-7.9
2003,2,12,-3.66,-7.71
2003,2,13,-5.21,-8.36
2003,2,14,-4.78,-9.09
2003,2,15,-6.65,-10.47
2003,2,16,-6.72,-10.68
2003,2,17,-4.87,-10.86
2003,2,18,-0.88,-5.28
2003,2,19,-1.02,-5.56
2003,2,20,-2.64,-6.39
2003,2,21,-4.49,-7.9
2003,2,22,-1.03,-5.7
2003,2,23,-2.97,-9.39
2003,2,24,-7.21,-10.4
2003,2,25,-4.62,-10.39
2003,2,26,-2.44,-6.97
2003,2,27,-2.14,-4.2
2003,2,28,-1.74,-3.47
2003,3,1,-2.35,-3.94
2003,3,2,-3.96,-6.0
2003,3,3,-3.84,-6.09
2003,3,4,-5.68,-8.43
2003,3,5,-8.51,-13.3
2003,3,6,-10.75,-13.89
2003,3,7,-11.23,-14.76
2003,3,8,-9.17,-13.89
2003,3,9,-7.31,-11.8
2003,3,10,-8.89,-12.45
2003,3,11,-7.7,-11.85
2003,3,12,-12.05,-15.46
2003,3,13,-13.29,-16.05
2003,3,14,-12.07,-16.41
2003,3,15,-6.92,-12.71
2003,3,16,-3.6,-7.02
2003,3,17,-5.72,-8.29
2003,3,18,-3.8,-7.13
2003,3,19,-6.07,-9.64
2003,3,20,-10.21,-13.06
2003,3,21,-10.9,-13.25
2003,3,22,-9.58,-12.92
2003,3,23,-11.45,-14.29
2003,3,24,-11.95,-14.55
2003,3,25,-11.83,-13.98
2003,3,26,-12.33,-14.9
2003,3,27,-9.97,-13.63
2003,3,28,-12.81,-15.2
2003,3,29,-13.08,-14.98
2003,3,30,-12.51,-15.92
2003,3,31,-12.54,-16.15
2003,4,1,-14.54,-17.78
2003,4,2,-15.18,-18.15
2003,4,3,-13.41,-18.08
2003,4,4,-8.54,-16.49
2003,4,5,-9.31,-13.83
2003,4,6,-13.66,-18.09
2003,4,7,-16.51,-19.03
2003,4,8,-16.35,-18.71
2003,4,9,-17.58,-19.55
2003,4,10,-18.47,-20.56
2003,4,11,-19.85,-21.81
2003,4,12,-14.4,-19.13
2003,4,13,-12.24,-14.11
2003,4,14,-11.16,-16.5
2003,4,15,-17.28,-21.43
2003,4,16,-19.36,-22.75
2003,4,17,-21.12,-23.34
2003,4,18,-18.04,-21.79
2003,4,19,-18.73,-20.67
2003,4,20,-15.59,-20.6
2003,4,21,-15.19,-21.45
2003,4,22,-18.5,-21.83
2003,4,23,-16.6,-18.35
2003,4,24,-17.45,-25.35
2003,4,25,-23.56,-25.47
2003,4,26,-19.96,-23.57
2003,4,27,-19.48,-22.12
2003,4,28,-21.52,-24.86
2003,4,29,-20.75,-24.88
2003,4,30,-20.15,-25.4
2003,5,1,-25.72,-28.65
2003,5,2,-24.68,-26.76
2003,5,3,-11.2,-25.17
2003,5,4,-11.59,-21.5
2003,5,5,-18.45,-22.2
2003,5,6,-15.71,-21.5
2003,5,7,-11.91,-15.47
2003,5,8,-10.09,-15.25
2003,5,9,-16.1,-21.53
2003,5,10,-17.31,-22.13
2003,5,11,-15.22,-17.45
2003,5,12,-14.63,-16.77
2003,5,13,-12.84,-16.36
2003,5,14,-12.73,-20.98
2003,5,15,-19.53,-21.82
2003,5,16,-19.64,-28.52
2003,5,17,-22.66,-28.35
2003,5,18,-22.16,-26.07
2003,5,19,-24.2,-27.47
2003,5,20,-25.89,-29.8
2003,5,21,-27.28,-29.04
2003,5,22,-24.97,-27.52
2003,5,23,-26.18,-28.51
2003,5,24,-15.03,-28.49
2003,5,25,-14.59,-20.21
2003,5,26,-17.29,-23.44
2003,5,27,-23.71,-27.17
2003,5,28,-17.72,-25.73
2003,5,29,-14.72,-20.34
2003,5,30,-17.17,-20.91
2003,5,31,-15.72,-18.18
2003,6,1,-14.44,-18.69
2003,6,2,-17.76,-24.5
2003,6,3,-24.9,-27.78
2003,6,4,-25.71,-27.09
2003,6,5,-25.98,-27.9
2003,6,6,-21.97,-27.87
2003,6,7,-19.7,-22.64
2003,6,8,-19.82,-24.08
2003,6,9,-16.78,-19.51
2003,6,10,-17.33,-20.34
2003,6,11,-17.36,-20.13
2003,6,12,-15.32,-18.78
2003,6,13,-19.05,-23.96
2003,6,14,-19.96,-24.88
2003,6,15,-16.69,-19.89
2003,6,16,-16.66,-19.95
2003,6,17,-15.08,-17.33
2003,6,18,-11.31,-15.45
2003,6,19,-9.98,-14.9
2003,6,20,-14.58,-16.72
2003,6,21,-13.44,-16.01
2003,6,22,-12.41,-17.07
2003,6,23,-11.83,-13.95
2003,6,24,-12.6,-14.16
2003,6,25,-12.15,-19.01
2003,6,26,-10.47,-19.06
2003,6,27,-12.16,-22.4
2003,6,28,-22.66,-28.67
2003,6,29,-27.9,-28.75
2003,6,30,-24.42,-28.26
2003,7,1,-22.04,-25.38
2003,7,2,-23.37,-26.84
2003,7,3,-25.6,-27.48
2003,7,4,-26.33,-28.5
2003,7,5,-14.85,-27.67
2003,7,6,-9.25,-14.39
2003,7,7,-10.69,-18.97
2003,7,8,-18.84,-23.82
2003,7,9,-13.96,-23.47
2003,7,10,-14.01,-20.57
2003,7,11,-15.25,-20.74
2003,7,12,-15.6,-16.64
2003,7,13,-13.21,-16.32
2003,7,14,-15.72,-22.23
2003,7,15,-22.24,-26.36
2003,7,16,-25.4,-27.69
2003,7,17,-26.7,-28.45
2003,7,18,-24.5,-27.79
2003,7,19,-22.34,-27.95
2003,7,20,-21.35,-22.49
2003,7,21,-15.89,-20.85
2003,7,22,-16.17,-22.46
2003,7,23,-20.99,-24.74
2003,7,24,-19.65,-23.36
2003,7,25,-14.32,-20.38
2003,7,26,-15.77,-21.54
2003,7,27,-20.93,-23.39
2003,7,28,-24.0,-28.7
2003,7,29,-23.07,-28.26
2003,7,30,-22.69,-27.41
2003,7,31,-23.62,-27.16
2003,8,1,-19.47,-23.01
2003,8,2,-16.44,-19.67
2003,8,3,-19.2,-24.27
2003,8,4,-23.16,-28.29
2003,8,5,-24.16,-28.03
2003,8,6,-23.45,-25.34
2003,8,7,-24.18,-26.23
2003,8,8,-20.09,-25.46
2003,8,9,-20.05,-27.22
2003,8,10,-26.89,-31.2
2003,8,11,-30.13,-31.48
2003,8,12,-30.23,-32.01
2003,8,13,-25.7,-30.69
2003,8,14,-19.44,-25.62
2003,8,15,-14.99,-19.27
2003,8,16,-13.7,-16.6
2003,8,17,-14.19,-16.64
2003,8,18,-14.81,-16.63
2003,8,19,-14.58,-20.45
2003,8,20,-15.57,-21.12
2003,8,21,-17.32,-26.09
2003,8,22,-25.07,-27.8
2003,8,23,-26.95,-29.02
2003,8,24,-21.74,-28.61
2003,8,25,-22.43,-26.7
2003,8,26,-25.89,-27.35
2003,8,27,-19.29,-27.39
2003,8,28,-15.21,-18.85
2003,8,29,-13.92,-16.5
2003,8,30,-11.75,-16.76
2003,8,31,-12.23,-15.33
2003,9,1,-16.03,-19.89
2003,9,2,-14.46,-17.72
2003,9,3,-13.21,-17.43
2003,9,4,-13.55,-17.68
2003,9,5,-18.09,-26.02
2003,9,6,-26.57,-30.73
2003,9,7,-25.42,-30.75
2003,9,8,-28.13,-29.42
2003,9,9,-26.21,-28.23
2003,9,10,-19.6,-28.03
2003,9,11,-15.22,-19.25
2003,9,12,-16.36,-18.87
2003,9,13,-13.27,-17.57
2003,9,14,-14.86,-19.52
2003,9,15,-16.92,-20.5
2003,9,16,-16.35,-21.09
2003,9,17,-15.34,-20.86
2003,9,18,-17.98,-22.18
2003,9,19,-16.19,-22.2
2003,9,20,-11.77,-19.48
2003,9,21,-15.95,-22.35
2003,9,22,-18.34,-22.6
2003,9,23,-18.13,-20.67
2003,9,24,-13.51,-19.95
2003,9,25,-15.19,-20.4
2003,9,26,-15.86,-20.59
2003,9,27,-16.66,-21.71
2003,9,28,-16.23,-22.97
2003,9,29,-15.67,-21.19
2003,9,30,-14.48,-16.51
2003,10,1,-15.03,-16.56
2003,10,2,-14.82,-20.11
2003,10,3,-17.82,-22.42
2003,10,4,-14.1,-21.14
2003,10,5,-15.22,-19.61
2003,10,6,-17.9,-22.97
2003,10,7,-19.28,-24.42
2003,10,8,-20.13,-24.29
2003,10,9,-20.99,-25.98
2003,10,10,-19.54,-27.19
2003,10,11,-18.24,-23.07
2003,10,12,-16.57,-23.22
2003,10,13,-12.98,-19.81
2003,10,14,-9.34,-14.59
2003,10,15,-7.68,-14.29
2003,10,16,-11.27,-17.19
2003,10,17,-12.94,-19.27
2003,10,18,-13.94,-20.23
2003,10,19,-14.14,-19.51
2003,10,20,-11.33,-19.24
2003,10,21,-15.29,-20.33
2003,10,22,-12.6,-18.66
2003,10,23,-13.52,-19.2
2003,10,24,-16.5,-22.75
2003,10,25,-17.23,-23.74
2003,10,26,-15.84,-24.08
2003,10,27,-11.2,-18.92
2003,10,28,-11.07,-18.12
2003,10,29,-10.48,-16.73
2003,10,30,-10.65,-18.06
2003,10,31,-6.57,-13.83
2003,11,1,-5.26,-11.49
2003,11,2,-5.16,-12.44
2003,11,3,-5.93,-13.04
2003,11,4,-9.18,-15.3
2003,11,5,-9.0,-13.38
2003,11,6,-7.76,-14.6
2003,11,7,-8.87,-15.54
2003,11,8,-8.61,-15.43
2003,11,9,-8.46,-16.52
2003,11,10,-9.89,-16.24
2003,11,11,-8.62,-17.37
2003,11,12,-6.28,-14.2
2003,11,13,-9.35,-16.31
2003,11,14,-9.77,-17.16
2003,11,15,-9.57,-18.04
2003,11,16,-10.54,-14.22
2003,11,17,-6.81,-13.36
2003,11,18,-7.19,-13.22
2003,11,19,-7.1,-15.21
2003,11,20,-8.2,-16.58
2003,11,21,-6.54,-14.59
2003,11,22,-7.11,-14.25
2003,11,23,-5.82,-13.93
2003,11,24,-6.44,-14.06
2003,11,25,-6.62,-14.15
2003,11,26,-4.08,-12.4
2003,11,27,-1.32,-8.62
2003,11,28,-4.11,-8.35
2003,11,29,-4.15,-9.49
2003,11,30,-4.03,-12.09
2003,12,1,-3.61,-11.34
2003,12,2,-6.35,-12.29
2003,12,3,-4.3,-11.47
2003,12,4,-2.59,-8.96
2003,12,5,-0.24,-5.31
2003,12,6,0.17,-5.95
2003,12,7,-2.25,-6.27
2003,12,8,-2.86,-6.29
2003,12,9,-0.92,-4.65
2003,12,10,-0.89,-5.01
2003,12,11,-0.55,-5.97
2003,12,12,-0.74,-6.14
2003,12,13,-0.21,-5.94
2003,12,14,-0.82,-6.74
2003,12,15,-1.17,-7.24
2003,12,16,-0.66,-5.62
2003,12,17,-0.08,-6.43
2003,12,18,-0.48,-6.98
2003,12,19,-1.49,-8.49
2003,12,20,-1.9,-5.54
2003,12,21,-0.36,-2.91
2003,12,22,0.3,-5.55
2003,12,23,-1.05,-7.02
2003,12,24,-1.09,-8.24
2003,12,25,-0.96,-8.54
2003,12,26,-1.66,-8.3
2003,12,27,0.04,-5.47
2003,12,28,1.73,-4.52
2003,12,29,3.49,-3.39
2003,12,30,2.05,-3.53
2003,12,31,-0.33,-4.71
2004,1,1,0.4,-3.95
2004,1,2,-0.63,-2.55
2004,1,3,-0.04,-4.25
2004,1,4,0.08,-5.49
2004,1,5,-0.98,-5.55
2004,1,6,-0.32,-4.43
2004,1,7,-0.45,-6.58
2004,1,8,-1.34,-6.0
2004,1,9,0.14,-4.57
2004,1,10,0.24,-3.45
2004,1,11,-1.58,-3.54
2004,1,12,0.02,-3.86
2004,1,13,-1.58,-3.7
2004,1,14,-1.83,-3.95
2004,1,15,-1.01,-3.97
2004,1,16,-0.79,-5.59
2004,1,17,-1.15,-6.37
2004,1,18,-1.21,-3.28
2004,1,19,-0.63,-2.9
2004,1,20,-1.34,-2.68
2004,1,21,-0.9,-3.61
2004,1,22,-2.53,-3.9
2004,1,23,-1.07,-3.26
2004,1,24,-0.65,-3.24
2004,1,25,-0.99,-4.19
2004,1,26,-0.73,-5.13
2004,1,27,-2.05,-6.34
2004,1,28,-1.24,-6.03
2004,1,29,-1.27,-5.06
2004,1,30,-1.61,-6.17
2004,1,31,-0.03,-6.4
2004,2,1,-0.86,-6.07
2004,2,2,-3.41,-7.25
2004,2,3,-2.75,-4.38
2004,2,4,-2.27,-4.94
2004,2,5,1.0,-3.55
2004,2,6,-1.23,-4.43
2004,2,7,-2.59,-5.15
2004,2,8,-3.29,-5.6
2004,2,9,-4.32,-8.39
2004,2,10,-5.42,-9.06
2004,2,11,-1.23,-7.45
2004,2,12,-1.79,-4.7
2004,2,13,-3.52,-8.17
2004,2,14,-4.89,-9.02
2004,2,15,-4.6,-9.14
2004,2,16,-3.31,-8.3
2004,2,17,-3.88,-5.67
2004,2,18,-2.66,-6.61
2004,2,19,-3.53,-6.44
2004,2,20,-4.64,-5.71
2004,2,21,-2.92,-7.65
2004,2,22,-6.14,-9.05
2004,2,23,-5.14,-9.11
2004,2,24,-4.42,-7.3
2004,2,25,-4.22,-8.94
2004,2,26,-7.14,-10.14
2004,2,27,-6.65,-11.1
2004,2,28,-7.97,-11.55
2004,2,29,-8.31,-11.64
2004,3,1,-9.11,-12.34
2004,3,2,-9.75,-12.73
2004,3,3,-8.77,-12.91
2004,3,4,-6.7,-11.33
2004,3,5,-10.35,-12.73
2004,3,6,-7.46,-13.01
2004,3,7,-8.92,-11.34
2004,3,8,-9.67,-11.16
2004,3,9,-10.39,-12.75
2004,3,10,-7.92,-12.92
2004,3,11,-7.17,-9.95
2004,3,12,-9.1,-12.14
2004,3,13,-7.58,-13.08
2004,3,14,-7.96,-11.16
2004,3,15,-7.47,-9.71
2004,3,16,-8.66,-10.85
2004,3,17,-9.3,-12.66
2004,3,18,-11.16,-13.85
2004,3,19,-9.03,-14.5
2004,3,20,-7.6,-11.53
2004,3,21,-11.27,-13.79
2004,3,22,-11.4,-13.88
2004,3,23,-10.07,-14.31
2004,3,24,-10.46,-13.98
2004,3,25,-9.61,-12.75
2004,3,26,-11.15,-14.96
2004,3,27,-15.27,-19.01
2004,3,28,-15.99,-20.75
2004,3,29,-14.86,-21.0
2004,3,30,-15.17,-20.49
2004,3,31,-16.25,-20.66
2004,4,1,-14.56,-18.97
2004,4,2,-17.29,-21.03
2004,4,3,-21.09,-22.49
2004,4,4,-21.08,-24.37
2004,4,5,-21.97,-25.07
2004,4,6,-15.71,-23.0
2004,4,7,-14.36,-18.08
2004,4,8,-14.49,-18.09
2004,4,9,-17.04,-19.27
2004,4,10,-18.48,-20.77
2004,4,11,-12.18,-20.21
2004,4,12,-8.34,-12.08
2004,4,13,-4.84,-9.7
2004,4,14,-7.18,-13.21
