-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8734 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN     MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
YEAR,MO,DY,WS10M_MAX,WS10M_MIN
2018,9,28,6.64,3.98
2018,9,29,9.29,2.13
2018,9,30,10.6,6.05
2018,10,1,8.58,4.8
2018,10,2,7.82,2.88
2018,10,3,7.25,0.31
2018,10,4,14.67,4.67
2018,10,5,13.32,4.09
2018,10,6,10.03,1.61
2018,10,7,7.77,1.95
2018,10,8,8.79,7.63
2018,10,9,9.03,1.36
2018,10,10,8.38,2.78
2018,10,11,19.65,8.5
2018,10,12,22.94,16.85
2018,10,13,16.47,1.33
2018,10,14,10.9,4.79
2018,10,15,10.55,3.77
2018,10,16,9.71,7.12
2018,10,17,13.11,4.94
2018,10,18,17.85,11.31
2018,10,19,18.91,8.85
2018,10,20,11.67,2.38
2018,10,21,8.8,1.98
2018,10,22,10.13,4.75
2018,10,23,15.66,9.83
2018,10,24,13.85,6.46
2018,10,25,8.97,3.61
2018,10,26,7.07,1.3
2018,10,27,9.09,4.02
2018,10,28,10.78,2.64
2018,10,29,11.94,4.08
2018,10,30,13.38,4.47
2018,10,31,9.11,0.9
2018,11,1,8.06,1.74
2018,11,2,7.69,1.18
2018,11,3,11.52,2.28
2018,11,4,18.68,12.39
2018,11,5,14.63,6.44
2018,11,6,10.94,4.28
2018,11,7,14.86,11.66
2018,11,8,12.93,2.95
2018,11,9,9.76,2.59
2018,11,10,7.0,0.3
2018,11,11,10.23,2.26
2018,11,12,10.82,4.2
2018,11,13,9.95,1.21
2018,11,14,12.96,1.44
2018,11,15,10.23,5.03
2018,11,16,10.22,4.12
2018,11,17,10.57,4.85
2018,11,18,22.93,11.41
2018,11,19,23.84,16.2
2018,11,20,15.45,3.59
2018,11,21,7.7,2.45
2018,11,22,9.58,2.13
2018,11,23,10.2,6.81
2018,11,24,11.82,7.95
2018,11,25,9.35,4.55
2018,11,26,9.24,3.85
2018,11,27,6.17,0.75
2018,11,28,9.21,1.04
2018,11,29,10.3,1.99
2018,11,30,6.23,0.13
2018,12,1,10.32,5.47
2018,12,2,11.37,1.66
2018,12,3,6.4,2.19
2018,12,4,11.32,4.85
2018,12,5,13.03,6.49
2018,12,6,12.76,6.93
2018,12,7,12.61,8.83
2018,12,8,14.35,7.86
2018,12,9,7.99,1.08
2018,12,10,9.51,2.37
2018,12,11,10.11,4.82
2018,12,12,8.5,2.77
2018,12,13,10.45,6.15
2018,12,14,19.08,11.62
2018,12,15,15.04,7.72
2018,12,16,9.43,1.96
2018,12,17,17.12,6.67
2018,12,18,17.62,15.12
2018,12,19,15.34,7.67
2018,12,20,9.89,0.67
2018,12,21,10.72,0.29
2018,12,22,9.64,1.02
2018,12,23,10.42,1.07
2018,12,24,7.71,0.41
2018,12,25,7.95,0.76
2018,12,26,8.9,0.38
2018,12,27,10.46,0.74
2018,12,28,9.58,2.83
2018,12,29,8.98,0.67
2018,12,30,5.18,0.85
2018,12,31,11.81,1.49
2019,1,1,11.64,7.92
2019,1,2,12.47,7.52
2019,1,3,14.1,7.38
2019,1,4,12.37,0.65
2019,1,5,10.62,1.3
2019,1,6,9.98,6.16
2019,1,7,12.48,9.72
2019,1,8,18.84,13.29
2019,1,9,18.98,13.84
2019,1,10,14.0,7.21
2019,1,11,6.98,2.53
2019,1,12,6.88,1.42
2019,1,13,9.25,1.8
2019,1,14,10.09,6.43
2019,1,15,12.86,7.38
2019,1,16,14.42,6.3
2019,1,17,11.12,0.78
2019,1,18,10.39,0.72
2019,1,19,9.75,3.72
2019,1,20,21.61,9.55
2019,1,21,22.32,5.78
2019,1,22,11.03,3.14
2019,1,23,11.61,0.64
2019,1,24,9.47,0.48
2019,1,25,9.75,2.14
2019,1,26,8.43,0.26
2019,1,27,9.64,0.67
2019,1,28,10.56,5.38
2019,1,29,11.28,5.07
2019,1,30,7.46,0.1
2019,1,31,12.03,5.9
2019,2,1,13.33,7.83
2019,2,2,9.77,1.53
2019,2,3,9.43,2.42
2019,2,4,10.57,5.01
2019,2,5,11.03,4.64
2019,2,6,12.24,9.48
2019,2,7,10.85,3.76
2019,2,8,8.47,1.88
2019,2,9,17.53,8.75
2019,2,10,15.33,10.82
2019,2,11,15.34,5.88
2019,2,12,13.88,7.46
2019,2,13,17.17,8.87
2019,2,14,11.62,7.66
2019,2,15,29.39,10.19
2019,2,16,32.11,11.6
2019,2,17,14.41,7.75
2019,2,18,17.44,14.17
2019,2,19,14.26,3.89
2019,2,20,8.31,0.52
2019,2,21,8.07,4.22
2019,2,22,12.74,8.4
2019,2,23,12.52,4.71
2019,2,24,10.03,5.93
2019,2,25,9.4,4.55
2019,2,26,12.47,7.2
2019,2,27,11.32,5.02
2019,2,28,14.55,7.87
2019,3,1,18.54,14.35
2019,3,2,14.43,2.54
2019,3,3,7.69,2.21
2019,3,4,9.46,3.12
2019,3,5,17.17,8.76
2019,3,6,15.97,5.63
2019,3,7,9.52,5.05
2019,3,8,7.05,4.5
2019,3,9,8.63,1.87
2019,3,10,9.19,5.71
2019,3,11,17.62,8.87
2019,3,12,19.35,8.32
2019,3,13,7.79,1.05
2019,3,14,7.08,2.51
2019,3,15,8.89,5.5
2019,3,16,9.42,4.45
2019,3,17,9.65,3.76
2019,3,18,11.27,7.87
2019,3,19,10.78,5.32
2019,3,20,10.06,6.63
2019,3,21,11.32,6.98
2019,3,22,17.01,5.61
2019,3,23,22.22,16.98
2019,3,24,16.59,9.13
2019,3,25,11.06,6.94
2019,3,26,11.46,5.35
2019,3,27,12.08,9.54
2019,3,28,10.96,2.62
2019,3,29,16.07,7.9
2019,3,30,8.15,3.5
2019,3,31,12.17,5.1
2019,4,1,12.19,1.73
2019,4,2,11.12,1.91
2019,4,3,9.83,3.59
2019,4,4,5.96,2.89
2019,4,5,9.79,3.14
2019,4,6,25.0,10.18
2019,4,7,25.14,14.64
2019,4,8,14.26,2.91
2019,4,9,9.19,3.68
2019,4,10,10.95,4.98
2019,4,11,6.73,2.66
2019,4,12,7.63,1.88
2019,4,13,5.27,3.34
2019,4,14,9.19,5.04
2019,4,15,10.34,7.95
2019,4,16,10.9,7.2
2019,4,17,10.98,7.92
2019,4,18,17.92,11.95
2019,4,19,13.47,3.32
2019,4,20,14.75,7.96
2019,4,21,7.57,3.48
2019,4,22,7.9,4.74
2019,4,23,9.71,7.35
2019,4,24,11.67,8.82
2019,4,25,12.11,7.98
2019,4,26,7.96,2.11
2019,4,27,22.35,6.71
2019,4,28,22.11,13.93
2019,4,29,13.7,8.52
2019,4,30,10.03,4.04
2019,5,1,11.22,8.21
2019,5,2,11.68,5.73
2019,5,3,10.76,6.59
2019,5,4,12.83,7.04
2019,5,5,14.57,12.89
2019,5,6,13.87,5.75
2019,5,7,6.23,3.88
2019,5,8,7.38,5.35
2019,5,9,8.02,3.58
2019,5,10,13.12,6.62
2019,5,11,13.27,6.76
2019,5,12,9.35,0.93
2019,5,13,10.2,0.5
2019,5,14,9.44,3.9
2019,5,15,8.52,3.83
2019,5,16,8.78,3.93
2019,5,17,7.54,5.1
2019,5,18,8.95,3.74
2019,5,19,7.77,1.52
2019,5,20,9.39,4.55
2019,5,21,15.74,9.12
2019,5,22,17.28,11.15
2019,5,23,11.87,2.25
2019,5,24,5.78,2.22
2019,5,25,4.72,2.23
2019,5,26,7.99,2.56
2019,5,27,10.64,6.52
2019,5,28,10.78,7.53
2019,5,29,16.41,9.88
2019,5,30,14.9,5.16
2019,5,31,9.12,2.99
2019,6,1,13.42,3.21
2019,6,2,19.73,6.21
2019,6,3,19.35,2.63
2019,6,4,11.96,7.32
2019,6,5,10.76,2.06
2019,6,6,10.69,5.88
2019,6,7,12.02,8.69
2019,6,8,11.75,0.2
2019,6,9,22.21,12.87
2019,6,10,12.3,6.73
2019,6,11,11.29,3.61
2019,6,12,11.64,4.64
2019,6,13,12.34,6.1
2019,6,14,9.14,6.26
2019,6,15,13.1,9.06
2019,6,16,12.68,8.07
2019,6,17,7.78,1.44
2019,6,18,8.5,5.02
2019,6,19,8.72,0.87
2019,6,20,27.66,5.89
2019,6,21,28.11,22.27
2019,6,22,23.27,20.51
2019,6,23,21.94,7.96
2019,6,24,9.43,1.82
2019,6,25,13.2,7.13
2019,6,26,24.36,13.6
2019,6,27,22.41,8.39
2019,6,28,14.16,9.27
2019,6,29,12.44,8.63
2019,6,30,8.53,5.94
2019,7,1,9.08,5.14
2019,7,2,8.75,5.03
2019,7,3,9.32,5.94
2019,7,4,12.65,5.88
2019,7,5,10.93,3.84
2019,7,6,13.24,5.81
2019,7,7,13.08,2.14
2019,7,8,8.48,0.45
2019,7,9,10.59,5.16
2019,7,10,6.74,4.79
2019,7,11,8.86,3.26
2019,7,12,8.67,3.01
2019,7,13,5.09,2.98
2019,7,14,8.71,5.1
2019,7,15,9.15,6.26
2019,7,16,9.29,7.55
2019,7,17,8.68,5.15
2019,7,18,8.22,5.14
2019,7,19,7.28,3.78
2019,7,20,5.47,2.58
2019,7,21,7.87,3.97
2019,7,22,9.75,5.23
2019,7,23,11.89,7.91
2019,7,24,12.53,4.84
2019,7,25,9.63,4.56
2019,7,26,11.63,3.9
2019,7,27,11.83,6.0
2019,7,28,8.7,6.89
2019,7,29,9.28,3.67
2019,7,30,5.71,1.9
2019,7,31,12.02,1.72
2019,8,1,12.83,6.32
2019,8,2,9.96,7.26
2019,8,3,11.79,4.88
2019,8,4,11.92,6.93
2019,8,5,10.88,7.19
2019,8,6,22.08,12.07
2019,8,7,26.73,19.59
2019,8,8,21.24,4.88
2019,8,9,13.52,5.56
2019,8,10,12.02,6.57
2019,8,11,14.71,10.18
2019,8,12,11.38,6.56
2019,8,13,9.03,2.58
2019,8,14,9.22,3.46
2019,8,15,11.41,7.37
2019,8,16,10.13,8.01
2019,8,17,8.76,3.87
2019,8,18,10.0,4.84
2019,8,19,15.26,7.86
2019,8,20,15.44,2.76
2019,8,21,17.01,6.87
2019,8,22,16.88,12.86
2019,8,23,14.5,11.78
2019,8,24,12.6,4.46
2019,8,25,19.25,5.62
2019,8,26,20.36,10.08
2019,8,27,9.83,3.51
2019,8,28,20.88,8.92
2019,8,29,21.31,14.68
2019,8,30,17.04,9.23
2019,8,31,10.86,5.02
2019,9,1,12.92,5.92
2019,9,2,26.35,14.13
2019,9,3,25.85,11.28
2019,9,4,11.72,5.52
2019,9,5,12.63,4.16
2019,9,6,8.88,4.85
2019,9,7,9.22,4.53
2019,9,8,10.73,7.51
2019,9,9,10.07,8.01
2019,9,10,9.74,2.77
2019,9,11,7.6,4.12
2019,9,12,7.66,3.64
2019,9,13,11.3,7.09
2019,9,14,7.92,2.51
2019,9,15,6.91,3.68
2019,9,16,11.58,2.92
2019,9,17,14.47,7.91
2019,9,18,20.33,7.23
2019,9,19,19.27,6.07
2019,9,20,27.33,17.94
2019,9,21,17.72,8.0
2019,9,22,12.09,8.77
2019,9,23,12.42,4.01
2019,9,24,12.23,5.2
2019,9,25,10.25,5.24
2019,9,26,13.33,9.33
2019,9,27,14.58,11.79
2019,9,28,12.89,10.9
2019,9,29,12.93,3.04
2019,9,30,8.22,3.15
2019,10,1,15.14,7.63
2019,10,2,18.58,12.84
2019,10,3,12.19,1.13
2019,10,4,10.59,3.91
2019,10,5,12.28,3.67
2019,10,6,8.11,2.18
2019,10,7,9.56,0.38
2019,10,8,4.89,0.53
2019,10,9,9.85,0.93
2019,10,10,6.14,1.07
2019,10,11,6.59,0.43
2019,10,12,7.09,2.1
2019,10,13,7.9,3.28
2019,10,14,8.1,2.71
2019,10,15,12.57,3.93
2019,10,16,19.3,12.7
2019,10,17,13.42,5.03
2019,10,18,26.35,13.53
2019,10,19,25.39,18.78
2019,10,20,18.52,10.42
2019,10,21,11.54,7.2
2019,10,22,17.42,10.79
2019,10,23,11.74,5.56
2019,10,24,18.34,7.9
2019,10,25,13.11,6.34
2019,10,26,8.19,5.18
2019,10,27,10.86,5.69
2019,10,28,8.59,2.92
2019,10,29,17.65,9.59
2019,10,30,28.43,17.8
2019,10,31,18.82,3.99
2019,11,1,16.02,13.16
2019,11,2,16.91,10.14
2019,11,3,11.34,7.61
2019,11,4,13.36,9.59
2019,11,5,15.38,7.16
2019,11,6,10.56,5.06
2019,11,7,8.26,2.95
2019,11,8,8.68,5.07
2019,11,9,11.12,8.22
2019,11,10,10.36,3.3
2019,11,11,7.81,2.39
2019,11,12,10.01,7.98
2019,11,13,11.36,3.48
2019,11,14,9.23,3.39
2019,11,15,9.24,7.2
2019,11,16,9.84,6.18
2019,11,17,11.64,3.76
2019,11,18,9.67,0.21
2019,11,19,9.85,4.49
2019,11,20,9.21,5.83
2019,11,21,10.93,6.26
2019,11,22,16.4,11.61
2019,11,23,17.06,12.54
2019,11,24,19.7,14.35
2019,11,25,23.23,18.74
2019,11,26,21.48,17.18
2019,11,27,17.34,11.79
2019,11,28,18.72,13.1
2019,11,29,23.3,9.6
2019,11,30,18.63,7.66
2019,12,1,18.54,5.07
2019,12,2,7.75,4.52
2019,12,3,9.7,4.52
2019,12,4,7.48,2.78
2019,12,5,8.52,2.37
2019,12,6,10.06,2.69
2019,12,7,11.63,9.09
2019,12,8,15.32,10.54
2019,12,9,14.02,11.35
2019,12,10,12.95,3.11
2019,12,11,9.14,0.46
2019,12,12,7.79,2.78
2019,12,13,5.97,3.13
2019,12,14,8.63,0.25
2019,12,15,8.6,0.23
2019,12,16,11.11,1.7
2019,12,17,12.47,2.6
2019,12,18,10.03,6.16
2019,12,19,12.18,3.64
2019,12,20,10.74,5.98
2019,12,21,11.1,6.85
2019,12,22,11.19,4.32
2019,12,23,9.75,1.61
2019,12,24,10.61,1.12
2019,12,25,10.03,4.08
2019,12,26,11.09,0.21
2019,12,27,7.12,0.45
2019,12,28,6.85,0.42
2019,12,29,7.89,2.65
2019,12,30,5.57,0.59
2019,12,31,8.93,0.24
2020,1,1,11.59,6.83
2020,1,2,11.27,2.1
2020,1,3,7.67,1.67
2020,1,4,10.29,5.39
2020,1,5,9.45,2.58
2020,1,6,10.69,5.69
2020,1,7,13.19,10.91
2020,1,8,16.47,10.08
2020,1,9,15.89,4.07
2020,1,10,11.99,7.03
2020,1,11,21.03,11.92
2020,1,12,17.28,7.98
2020,1,13,7.62,2.32
2020,1,14,8.82,3.55
2020,1,15,10.6,4.15
2020,1,16,10.87,5.53
2020,1,17,12.16,11.25
2020,1,18,11.4,3.19
2020,1,19,8.3,1.2
2020,1,20,8.83,2.65
2020,1,21,8.53,3.12
2020,1,22,9.84,2.83
2020,1,23,7.62,4.43
2020,1,24,8.69,1.03
2020,1,25,7.84,1.63
2020,1,26,8.68,4.55
2020,1,27,5.48,0.49
2020,1,28,18.87,3.76
2020,1,29,15.66,8.67
2020,1,30,19.93,11.94
2020,1,31,11.8,3.21
2020,2,1,11.31,2.51
2020,2,2,11.17,3.75
2020,2,3,11.43,5.15
2020,2,4,12.31,8.46
2020,2,5,13.32,6.4
2020,2,6,10.38,0.83
2020,2,7,10.24,5.49
2020,2,8,9.16,1.08
2020,2,9,9.24,5.57
2020,2,10,8.95,4.65
2020,2,11,9.87,2.87
2020,2,12,17.73,10.08
2020,2,13,17.53,10.07
2020,2,14,9.88,3.22
2020,2,15,11.62,5.78
2020,2,16,11.73,8.54
2020,2,17,9.98,3.63
2020,2,18,9.77,4.58
2020,2,19,8.53,4.33
2020,2,20,6.22,2.28
2020,2,21,13.42,4.91
2020,2,22,15.14,5.95
2020,2,23,7.85,2.05
2020,2,24,10.7,6.75
2020,2,25,9.2,0.38
2020,2,26,7.89,4.55
2020,2,27,12.05,6.95
2020,2,28,17.31,12.33
2020,2,29,15.45,2.27
2020,3,1,11.06,6.54
2020,3,2,13.15,2.94
2020,3,3,8.83,3.83
2020,3,4,10.09,2.57
2020,3,5,8.6,2.13
2020,3,6,9.09,5.4
2020,3,7,8.92,4.06
2020,3,8,13.1,9.24
2020,3,9,11.54,4.08
2020,3,10,10.26,5.93
2020,3,11,13.54,8.73
2020,3,12,9.21,4.75
2020,3,13,9.29,4.42
2020,3,14,8.91,4.98
2020,3,15,15.67,6.64
2020,3,16,15.41,5.78
2020,3,17,7.24,3.15
2020,3,18,10.08,5.27
2020,3,19,10.04,3.85
2020,3,20,9.36,4.42
2020,3,21,11.12,3.61
2020,3,22,13.62,7.61
2020,3,23,10.53,2.96
2020,3,24,12.42,5.28
2020,3,25,9.78,2.92
2020,3,26,8.93,4.99
2020,3,27,13.85,5.14
2020,3,28,13.22,2.03
2020,3,29,5.65,2.78
2020,3,30,7.87,3.18
2020,3,31,14.77,6.28
2020,4,1,14.31,5.79
2020,4,2,11.76,7.28
2020,4,3,10.17,7.51
2020,4,4,8.12,4.76
2020,4,5,8.2,3.93
2020,4,6,8.23,5.51
2020,4,7,12.91,7.15
2020,4,8,14.06,6.56
2020,4,9,6.77,4.54
2020,4,10,4.27,0.09
2020,4,11,12.8,2.23
2020,4,12,12.19,3.71
2020,4,13,11.07,6.51
2020,4,14,11.67,6.07
2020,4,15,10.88,5.84
2020,4,16,9.6,5.36
2020,4,17,9.6,4.52
2020,4,18,9.98,6.67
2020,4,19,9.05,4.05
2020,4,20,13.42,7.0
2020,4,21,14.13,6.68
2020,4,22,11.56,4.7
2020,4,23,11.73,4.64
2020,4,24,8.27,5.43
2020,4,25,8.27,5.45
2020,4,26,13.0,8.95
2020,4,27,11.93,8.69
2020,4,28,11.87,7.61
2020,4,29,10.1,3.76
2020,4,30,9.42,6.71
2020,5,1,8.38,6.53
2020,5,2,9.87,6.3
2020,5,3,27.14,10.06
2020,5,4,19.24,14.57
2020,5,5,14.33,4.89
2020,5,6,13.07,7.4
2020,5,7,13.84,10.15
2020,5,8,11.31,5.73
2020,5,9,12.01,8.7
2020,5,10,19.48,9.98
2020,5,11,31.84,19.93
2020,5,12,23.05,17.7
2020,5,13,25.9,15.39
2020,5,14,14.46,3.61
2020,5,15,3.72,2.77
2020,5,16,6.74,1.25
2020,5,17,3.46,0.86
2020,5,18,16.47,3.9
2020,5,19,23.68,14.91
2020,5,20,15.25,11.11
2020,5,21,14.02,8.54
2020,5,22,23.52,14.1
2020,5,23,23.66,5.0
2020,5,24,8.14,3.68
2020,5,25,13.79,7.34
2020,5,26,8.84,3.01
2020,5,27,9.71,3.98
2020,5,28,9.39,4.78
2020,5,29,11.49,6.52
2020,5,30,10.69,2.08
2020,5,31,11.36,4.28
2020,6,1,9.38,5.0
2020,6,2,9.73,7.71
2020,6,3,13.47,8.2
2020,6,4,11.79,6.26
2020,6,5,12.88,8.76
2020,6,6,12.7,4.67
2020,6,7,15.74,9.93
2020,6,8,24.74,16.63
2020,6,9,25.32,9.19
2020,6,10,9.71,3.93
2020,6,11,10.51,6.84
2020,6,12,9.34,3.41
2020,6,13,11.31,6.12
2020,6,14,8.11,4.69
2020,6,15,7.37,2.99
2020,6,16,8.72,3.03
2020,6,17,6.53,1.56
2020,6,18,5.13,1.61
2020,6,19,9.08,3.15
2020,6,20,28.97,7.49
2020,6,21,28.5,9.0
2020,6,22,13.24,9.57
2020,6,23,27.57,13.71
2020,6,24,26.42,18.46
2020,6,25,26.93,19.67
2020,6,26,19.91,17.26
2020,6,27,17.76,1.53
2020,6,28,11.65,3.35
2020,6,29,12.12,7.43
2020,6,30,9.79,5.2
2020,7,1,6.76,5.22
2020,7,2,7.16,2.98
2020,7,3,8.03,4.52
2020,7,4,10.99,3.62
2020,7,5,12.44,4.21
2020,7,6,8.72,4.1
2020,7,7,14.77,5.39
2020,7,8,15.73,10.82
2020,7,9,14.47,10.62
2020,7,10,18.51,12.6
2020,7,11,18.41,6.93
2020,7,12,9.64,6.26
2020,7,13,10.27,4.88
2020,7,14,14.57,6.02
2020,7,15,18.41,10.32
2020,7,16,9.91,0.53
2020,7,17,10.44,3.45
2020,7,18,14.0,9.88
2020,7,19,12.89,9.65
2020,7,20,15.6,8.51
2020,7,21,17.57,15.63
2020,7,22,14.88,4.9
2020,7,23,11.26,6.74
2020,7,24,12.12,8.7
2020,7,25,11.36,6.7
2020,7,26,10.69,5.22
2020,7,27,9.8,5.87
2020,7,28,9.24,7.04
2020,7,29,9.9,5.84
2020,7,30,8.73,3.96
2020,7,31,14.27,5.99
2020,8,1,23.81,7.77
2020,8,2,7.55,0.37
2020,8,3,22.18,1.7
2020,8,4,22.21,16.28
2020,8,5,15.11,5.28
2020,8,6,17.56,6.79
2020,8,7,21.09,17.96
2020,8,8,21.08,13.74
2020,8,9,28.53,21.49
2020,8,10,24.64,10.67
2020,8,11,14.32,7.36
2020,8,12,20.97,7.86
2020,8,13,17.17,7.52
2020,8,14,9.18,4.77
2020,8,15,12.29,6.21
2020,8,16,15.27,8.12
2020,8,17,11.13,8.12
2020,8,18,11.33,6.33
2020,8,19,15.46,5.98
2020,8,20,9.67,3.1
2020,8,21,6.36,2.85
2020,8,22,10.41,2.29
2020,8,23,14.09,9.53
2020,8,24,16.25,9.73
2020,8,25,9.52,3.77
2020,8,26,8.25,5.4
2020,8,27,6.77,4.93
2020,8,28,14.91,5.11
2020,8,29,22.23,11.91
2020,8,30,32.48,8.9
2020,8,31,11.27,5.28
2020,9,1,13.96,10.34
2020,9,2,11.95,5.75
2020,9,3,12.65,8.19
2020,9,4,10.21,3.37
2020,9,5,11.42,5.74
2020,9,6,9.17,2.56
2020,9,7,5.31,1.3
2020,9,8,14.53,5.74
2020,9,9,9.08,4.12
2020,9,10,7.26,4.04
2020,9,11,8.8,3.3
2020,9,12,7.13,3.0
2020,9,13,8.27,2.84
2020,9,14,17.64,7.67
2020,9,15,19.28,2.69
2020,9,16,11.43,8.42
2020,9,17,10.9,6.53
2020,9,18,11.46,4.42
2020,9,19,17.02,11.62
2020,9,20,17.19,14.52
2020,9,21,14.72,2.76
2020,9,22,15.78,3.28
2020,9,23,21.07,6.42
2020,9,24,4.94,0.83
2020,9,25,12.14,4.56
2020,9,26,12.18,7.18
2020,9,27,12.48,3.36
2020,9,28,11.33,5.04
2020,9,29,7.27,0.65
2020,9,30,5.19,0.44
2020,10,1,11.35,4.7
2020,10,2,10.42,6.37
2020,10,3,12.2,9.48
2020,10,4,12.94,6.93
2020,10,5,7.44,1.58
2020,10,6,10.24,0.33
2020,10,7,9.94,1.47
2020,10,8,4.31,0.47
2020,10,9,9.15,3.79
2020,10,10,11.42,6.23
2020,10,11,12.32,6.84
2020,10,12,11.67,5.8
2020,10,13,14.42,7.84
2020,10,14,15.74,1.93
2020,10,15,9.4,2.32
2020,10,16,9.45,6.55
2020,10,17,9.55,2.95
2020,10,18,7.83,1.58
2020,10,19,11.03,3.46
2020,10,20,13.53,3.7
2020,10,21,17.98,7.75
2020,10,22,19.1,9.13
2020,10,23,10.86,5.55
2020,10,24,12.23,5.68
2020,10,25,13.6,8.58
2020,10,26,11.17,0.75
2020,10,27,9.41,2.27
2020,10,28,10.52,1.51
2020,10,29,11.91,3.96
2020,10,30,12.81,7.07
2020,10,31,9.85,0.09
2020,11,1,9.69,1.86
2020,11,2,18.57,5.1
2020,11,3,17.17,3.08
2020,11,4,11.65,4.66
2020,11,5,10.16,1.42
2020,11,6,8.9,3.5
2020,11,7,17.81,6.56
2020,11,8,28.86,18.99
2020,11,9,26.08,15.73
2020,11,10,17.4,13.11
2020,11,11,15.51,10.84
2020,11,12,17.04,12.96
2020,11,13,17.88,12.02
2020,11,14,12.35,0.33
2020,11,15,11.0,4.84
2020,11,16,10.83,5.8
2020,11,17,15.47,9.04
2020,11,18,10.61,7.97
2020,11,19,11.25,5.1
2020,11,20,10.32,2.75
2020,11,21,10.05,3.11
2020,11,22,9.81,3.05
2020,11,23,8.8,3.77
2020,11,24,9.96,2.72
2020,11,25,16.81,9.83
2020,11,26,18.23,2.38
2020,11,27,4.09,0.49
2020,11,28,3.46,0.36
2020,11,29,9.48,3.95
2020,11,30,17.27,10.7
2020,12,1,15.39,9.59
2020,12,2,10.37,5.9
2020,12,3,6.14,3.67
2020,12,4,10.37,5.85
2020,12,5,16.24,10.55
2020,12,6,11.71,5.93
2020,12,7,13.56,2.3
2020,12,8,12.12,2.97
2020,12,9,11.3,1.43
2020,12,10,10.51,3.13
2020,12,11,10.74,1.01
2020,12,12,9.67,1.71
2020,12,13,12.65,9.68
2020,12,14,10.58,1.74
2020,12,15,15.38,6.13
2020,12,16,25.24,16.15
2020,12,17,17.8,0.55
2020,12,18,9.03,3.98
2020,12,19,10.88,3.74
2020,12,20,10.37,2.36
2020,12,21,9.28,3.28
2020,12,22,15.02,6.98
2020,12,23,16.0,11.28
2020,12,24,11.19,0.6
2020,12,25,17.86,7.87
2020,12,26,21.06,16.92
2020,12,27,16.83,7.32
2020,12,28,12.04,9.47
2020,12,29,10.98,0.84
2020,12,30,10.67,3.26
2020,12,31,10.7,2.02
2021,1,1,9.29,0.48
2021,1,2,8.05,3.04
2021,1,3,6.74,1.61
2021,1,4,8.66,1.63
2021,1,5,7.93,0.71
2021,1,6,8.66,3.66
2021,1,7,8.79,0.06
2021,1,8,7.35,0.27
2021,1,9,7.37,3.17
2021,1,10,8.83,0.61
2021,1,11,12.22,6.21
2021,1,12,13.91,12.31
2021,1,13,15.99,12.74
2021,1,14,15.52,11.75
2021,1,15,14.84,13.15
2021,1,16,14.77,6.35
2021,1,17,9.17,3.19
2021,1,18,10.23,0.31
2021,1,19,8.74,0.48
2021,1,20,9.93,2.89
2021,1,21,16.35,9.36
2021,1,22,14.33,9.19
2021,1,23,18.8,11.97
2021,1,24,20.11,18.81
2021,1,25,20.53,17.11
2021,1,26,16.71,9.9
2021,1,27,11.32,2.99
2021,1,28,10.08,0.65
2021,1,29,10.32,7.24
2021,1,30,12.35,10.08
2021,1,31,10.58,1.21
2021,2,1,9.92,1.54
2021,2,2,10.32,4.94
2021,2,3,7.4,0.46
2021,2,4,4.54,1.84
2021,2,5,8.07,4.97
2021,2,6,6.87,0.53
2021,2,7,11.23,5.3
2021,2,8,14.64,6.29
2021,2,9,10.76,7.29
2021,2,10,15.54,10.75
2021,2,11,15.59,6.77
2021,2,12,10.34,2.2
2021,2,13,9.4,3.43
2021,2,14,12.06,1.94
2021,2,15,9.88,0.73
2021,2,16,13.08,4.14
2021,2,17,15.2,5.19
2021,2,18,5.62,1.81
2021,2,19,13.12,3.35
2021,2,20,13.36,4.69
2021,2,21,9.52,3.23
2021,2,22,10.98,4.08
2021,2,23,10.69,7.35
2021,2,24,8.9,0.91
2021,2,25,6.4,0.57
2021,2,26,17.79,7.3
2021,2,27,23.62,17.83
2021,2,28,19.16,2.91
2021,3,1,10.27,6.97
2021,3,2,10.51,3.23
2021,3,3,11.98,6.62
2021,3,4,12.15,7.33
2021,3,5,14.72,8.76
2021,3,6,19.06,12.97
2021,3,7,13.06,4.25
2021,3,8,9.69,3.76
2021,3,9,9.11,2.27
2021,3,10,10.41,5.59
2021,3,11,14.43,7.88
2021,3,12,14.57,3.52
2021,3,13,7.98,4.36
2021,3,14,9.1,5.25
2021,3,15,10.13,3.17
2021,3,16,9.06,5.13
2021,3,17,6.77,3.05
2021,3,18,7.43,3.21
2021,3,19,7.85,0.49
2021,3,20,9.09,0.52
2021,3,21,9.1,4.29
2021,3,22,9.34,4.39
2021,3,23,11.54,7.03
2021,3,24,8.5,4.94
2021,3,25,11.15,6.51
2021,3,26,11.73,8.16
2021,3,27,12.9,5.16
2021,3,28,9.34,2.1
2021,3,29,7.95,0.7
